DATE,DATE,CLOSE
2016-11-01,2016-11-01,76.22
2016-11-02,2016-11-02,75.03
2016-11-03,2016-11-03,76.09
2016-11-04,2016-11-04,75.23
2016-11-07,2016-11-07,76.48
2016-11-08,2016-11-08,77.56
2016-11-09,2016-11-09,79.01
2016-11-10,2016-11-10,80.35
2016-11-11,2016-11-11,81.75
2016-11-14,2016-11-14,84.06
2016-11-15,2016-11-15,82.97
2016-11-16,2016-11-16,82.41
2016-11-17,2016-11-17,82.87
2016-11-18,2016-11-18,82.95
2016-11-21,2016-11-21,82.67
2016-11-22,2016-11-22,82.5
2016-11-23,2016-11-23,82.59
2016-11-25,2016-11-25,83.02
2016-11-28,2016-11-28,81.5
2016-11-29,2016-11-29,82.92
2016-11-30,2016-11-30,80.97
2016-12-01,2016-12-01,79.3
2016-12-02,2016-12-02,79.56
2016-12-05,2016-12-05,81.05
2016-12-06,2016-12-06,81.15
2016-12-07,2016-12-07,83.15
2016-12-08,2016-12-08,85.78
2016-12-09,2016-12-09,86.19
2016-12-12,2016-12-12,85.56
2016-12-13,2016-12-13,85.5
2016-12-14,2016-12-14,85.72
2016-12-15,2016-12-15,85.54
2016-12-16,2016-12-16,84.03
2016-12-19,2016-12-19,82.55
2016-12-20,2016-12-20,85.4
2016-12-21,2016-12-21,85.21
2016-12-22,2016-12-22,84.24
2016-12-23,2016-12-23,84.25
2016-12-27,2016-12-27,83.8
2016-12-28,2016-12-28,83.02
2016-12-29,2016-12-29,82.96
2016-12-30,2016-12-30,82.04
2017-01-03,2017-01-03,83.87
2017-01-04,2017-01-04,84.5
2017-01-05,2017-01-05,85.0
2017-01-06,2017-01-06,84.33
2017-01-09,2017-01-09,84.55
2017-01-10,2017-01-10,85.93
2017-01-11,2017-01-11,86.62
2017-01-12,2017-01-12,85.89
2017-01-13,2017-01-13,85.09
2017-01-17,2017-01-17,84.99
2017-01-18,2017-01-18,85.51
2017-01-19,2017-01-19,84.56
2017-01-20,2017-01-20,85.04
2017-01-23,2017-01-23,84.96
2017-01-24,2017-01-24,86.03
2017-01-25,2017-01-25,87.67
2017-01-26,2017-01-26,95.64
2017-01-27,2017-01-27,94.56
2017-01-30,2017-01-30,94.4
2017-01-31,2017-01-31,93.63
2017-02-01,2017-02-01,94.33
2017-02-02,2017-02-02,94.03
2017-02-03,2017-02-03,94.52
2017-02-06,2017-02-06,94.81
2017-02-07,2017-02-07,95.03
2017-02-08,2017-02-08,94.97
2017-02-09,2017-02-09,95.37
2017-02-10,2017-02-10,95.84
2017-02-13,2017-02-13,96.5
2017-02-14,2017-02-14,96.52
2017-02-15,2017-02-15,96.75
2017-02-16,2017-02-16,95.93
2017-02-17,2017-02-17,95.21
2017-02-21,2017-02-21,95.49
2017-02-22,2017-02-22,95.95
2017-02-23,2017-02-23,95.53
2017-02-24,2017-02-24,96.15
2017-02-27,2017-02-27,96.69
2017-02-28,2017-02-28,96.1
2017-03-01,2017-03-01,97.31
2017-03-02,2017-03-02,97.18
2017-03-03,2017-03-03,95.48
2017-03-06,2017-03-06,94.81
2017-03-07,2017-03-07,94.54
2017-03-08,2017-03-08,95.37
2017-03-09,2017-03-09,95.5
2017-03-10,2017-03-10,97.25
2017-03-13,2017-03-13,96.89
2017-03-14,2017-03-14,95.94
2017-03-15,2017-03-15,96.75
2017-03-16,2017-03-16,96.99
2017-03-17,2017-03-17,97.8
2017-03-20,2017-03-20,97.91
2017-03-21,2017-03-21,97.05
2017-03-22,2017-03-22,98.75
2017-03-23,2017-03-23,99.35
2017-03-24,2017-03-24,98.57
2017-03-27,2017-03-27,99.28
2017-03-28,2017-03-28,100.32
2017-03-29,2017-03-29,98.92
2017-03-30,2017-03-30,99.65
2017-03-31,2017-03-31,98.11
2017-04-03,2017-04-03,97.7
2017-04-04,2017-04-04,98.11
2017-04-05,2017-04-05,98.16
2017-04-06,2017-04-06,98.78
2017-04-07,2017-04-07,97.39
2017-04-10,2017-04-10,97.95
2017-04-11,2017-04-11,95.3
2017-04-12,2017-04-12,94.72
2017-04-13,2017-04-13,94.36
2017-04-17,2017-04-17,95.94
2017-04-18,2017-04-18,95.55
2017-04-19,2017-04-19,95.91
2017-04-20,2017-04-20,97.21
2017-04-21,2017-04-21,97.33
2017-04-24,2017-04-24,97.44
2017-04-25,2017-04-25,99.15
2017-04-26,2017-04-26,100.47
2017-04-27,2017-04-27,100.5
2017-04-28,2017-04-28,106.6
2017-05-01,2017-05-01,108.41
2017-05-02,2017-05-02,108.07
2017-05-03,2017-05-03,108.1
2017-05-04,2017-05-04,107.92
2017-05-05,2017-05-05,108.62
2017-05-08,2017-05-08,107.97
2017-05-09,2017-05-09,108.82
2017-05-10,2017-05-10,108.34
2017-05-11,2017-05-11,108.26
2017-05-12,2017-05-12,107.57
2017-05-15,2017-05-15,108.12
2017-05-16,2017-05-16,107.34
2017-05-17,2017-05-17,103.65
2017-05-18,2017-05-18,104.98
2017-05-19,2017-05-19,106.15
2017-05-22,2017-05-22,107.21
2017-05-23,2017-05-23,107.14
2017-05-24,2017-05-24,108.18
2017-05-25,2017-05-25,110.26
2017-05-26,2017-05-26,111.08
2017-05-30,2017-05-30,110.43
2017-05-31,2017-05-31,110.18
2017-06-01,2017-06-01,112.75
2017-06-02,2017-06-02,113.38
2017-06-05,2017-06-05,112.06
2017-06-06,2017-06-06,110.85
2017-06-07,2017-06-07,112.15
2017-06-08,2017-06-08,112.82
2017-06-09,2017-06-09,109.82
2017-06-12,2017-06-12,109.9
2017-06-13,2017-06-13,110.83
2017-06-14,2017-06-14,111.64
2017-06-15,2017-06-15,112.07
2017-06-16,2017-06-16,111.9
2017-06-19,2017-06-19,113.3
2017-06-20,2017-06-20,111.67
2017-06-21,2017-06-21,113.91
2017-06-22,2017-06-22,112.15
2017-06-23,2017-06-23,111.86
2017-06-26,2017-06-26,111.33
2017-06-27,2017-06-27,108.89
2017-06-28,2017-06-28,110.75
2017-06-29,2017-06-29,109.27
2017-06-30,2017-06-30,109.23
2017-07-03,2017-07-03,108.84
2017-07-05,2017-07-05,110.64
2017-07-06,2017-07-06,108.57
2017-07-07,2017-07-07,109.2
2017-07-10,2017-07-10,109.19
2017-07-11,2017-07-11,109.26
2017-07-12,2017-07-12,110.02
2017-07-13,2017-07-13,109.55
2017-07-14,2017-07-14,108.89
2017-07-17,2017-07-17,111.49
2017-07-18,2017-07-18,111.85
2017-07-19,2017-07-19,112.56
2017-07-20,2017-07-20,115.26
2017-07-21,2017-07-21,114.91
2017-07-24,2017-07-24,115.74
2017-07-25,2017-07-25,114.92
2017-07-26,2017-07-26,114.45
2017-07-27,2017-07-27,113.29
2017-07-28,2017-07-28,113.39
2017-07-31,2017-07-31,113.07
2017-08-01,2017-08-01,116.87
2017-08-02,2017-08-02,117.39
2017-08-03,2017-08-03,119.92
2017-08-04,2017-08-04,119.69
2017-08-07,2017-08-07,117.76
2017-08-08,2017-08-08,119.8
2017-08-09,2017-08-09,120.49
2017-08-10,2017-08-10,117.31
2017-08-11,2017-08-11,117.22
2017-08-14,2017-08-14,119.61
2017-08-15,2017-08-15,121.72
2017-08-16,2017-08-16,121.23
2017-08-17,2017-08-17,119.22
2017-08-18,2017-08-18,118.81
2017-08-21,2017-08-21,119.99
2017-08-22,2017-08-22,121.01
2017-08-23,2017-08-23,120.62
2017-08-24,2017-08-24,120.54
2017-08-25,2017-08-25,120.44
2017-08-28,2017-08-28,120.76
2017-08-29,2017-08-29,120.33
2017-08-30,2017-08-30,121.63
2017-08-31,2017-08-31,124.46
2017-09-01,2017-09-01,124.24
2017-09-05,2017-09-05,119.04
2017-09-06,2017-09-06,118.82
2017-09-07,2017-09-07,117.54
2017-09-08,2017-09-08,117.45
2017-09-11,2017-09-11,121.69
2017-09-12,2017-09-12,121.66
2017-09-13,2017-09-13,122.19
2017-09-14,2017-09-14,123.55
2017-09-15,2017-09-15,120.92
2017-09-18,2017-09-18,118.8
2017-09-19,2017-09-19,118.52
2017-09-20,2017-09-20,115.54
2017-09-21,2017-09-21,116.19
2017-09-22,2017-09-22,115.29
2017-09-25,2017-09-25,113.88
2017-09-26,2017-09-26,117.19
2017-09-27,2017-09-27,115.74
2017-09-28,2017-09-28,118.21
2017-09-29,2017-09-29,118.54
2017-10-02,2017-10-02,119.12
2017-10-03,2017-10-03,119.0
2017-10-04,2017-10-04,121.67
2017-10-05,2017-10-05,123.66
2017-10-06,2017-10-06,123.39
2017-10-09,2017-10-09,124.53
2017-10-10,2017-10-10,124.8
2017-10-11,2017-10-11,125.01
2017-10-12,2017-10-12,125.0
2017-10-13,2017-10-13,127.77
2017-10-16,2017-10-16,127.39
2017-10-17,2017-10-17,127.22
2017-10-18,2017-10-18,124.88
2017-10-19,2017-10-19,121.12
2017-10-20,2017-10-20,120.71
2017-10-23,2017-10-23,121.74
2017-10-24,2017-10-24,122.4
2017-10-25,2017-10-25,121.28
2017-10-26,2017-10-26,123.06
2017-10-27,2017-10-27,124.21
2017-10-30,2017-10-30,121.99
2017-10-31,2017-10-31,123.77
2017-11-01,2017-11-01,120.86
2017-11-02,2017-11-02,123.09
2017-11-03,2017-11-03,123.18
2017-11-06,2017-11-06,125.34
2017-11-07,2017-11-07,129.23
2017-11-08,2017-11-08,128.92
2017-11-09,2017-11-09,126.67
2017-11-10,2017-11-10,124.22
2017-11-13,2017-11-13,124.48
2017-11-14,2017-11-14,123.51
2017-11-15,2017-11-15,122.52
2017-11-16,2017-11-16,122.79
2017-11-17,2017-11-17,124.4
2017-11-20,2017-11-20,123.95
2017-11-21,2017-11-21,124.79
2017-11-22,2017-11-22,125.45
2017-11-24,2017-11-24,125.21
2017-11-27,2017-11-27,125.25
2017-11-28,2017-11-28,125.8
2017-11-29,2017-11-29,124.7
2017-11-30,2017-11-30,123.88
2017-12-01,2017-12-01,125.23
2017-12-04,2017-12-04,125.08
2017-12-05,2017-12-05,122.82
2017-12-06,2017-12-06,123.02
2017-12-07,2017-12-07,124.05
2017-12-08,2017-12-08,125.23
2017-12-11,2017-12-11,125.45
2017-12-12,2017-12-12,123.83
2017-12-13,2017-12-13,121.69
2017-12-14,2017-12-14,121.66
2017-12-15,2017-12-15,125.09
2017-12-18,2017-12-18,126.58
2017-12-19,2017-12-19,126.55
2017-12-20,2017-12-20,123.48
2017-12-21,2017-12-21,121.75
2017-12-22,2017-12-22,121.06
2017-12-26,2017-12-26,120.18
2017-12-27,2017-12-27,121.21
2017-12-28,2017-12-28,120.88
2017-12-29,2017-12-29,119.28
2018-01-02,2018-01-02,120.38
2018-01-03,2018-01-03,123.58
2018-01-04,2018-01-04,122.46
2018-01-05,2018-01-05,121.23
2018-01-08,2018-01-08,121.09
2018-01-09,2018-01-09,123.15
2018-01-10,2018-01-10,123.06
2018-01-11,2018-01-11,125.41
2018-01-12,2018-01-12,127.53
2018-01-16,2018-01-16,126.75
2018-01-17,2018-01-17,130.21
2018-01-18,2018-01-18,129.32
2018-01-19,2018-01-19,128.97
2018-01-22,2018-01-22,128.7
2018-01-23,2018-01-23,127.22
2018-01-24,2018-01-24,132.51
2018-01-25,2018-01-25,131.93
2018-01-26,2018-01-26,134.98
2018-01-29,2018-01-29,134.77
