DATE,DATE,CLOSE
2016-11-01,2016-11-01,87.89
2016-11-02,2016-11-02,88.69
2016-11-03,2016-11-03,88.77
2016-11-04,2016-11-04,88.76
2016-11-07,2016-11-07,90.75
2016-11-08,2016-11-08,90.6
2016-11-09,2016-11-09,93.95
2016-11-10,2016-11-10,97.49
2016-11-11,2016-11-11,96.88
2016-11-14,2016-11-14,99.43
2016-11-15,2016-11-15,99.11
2016-11-16,2016-11-16,98.01
2016-11-17,2016-11-17,98.81
2016-11-18,2016-11-18,99.83
2016-11-21,2016-11-21,100.75
2016-11-22,2016-11-22,100.49
2016-11-23,2016-11-23,101.39
2016-11-25,2016-11-25,102.1
2016-11-28,2016-11-28,100.69
2016-11-29,2016-11-29,100.57
2016-11-30,2016-11-30,101.33
2016-12-01,2016-12-01,103.39
2016-12-02,2016-12-02,102.65
2016-12-05,2016-12-05,102.84
2016-12-06,2016-12-06,103.15
2016-12-07,2016-12-07,106.33
2016-12-08,2016-12-08,105.37
2016-12-09,2016-12-09,104.99
2016-12-12,2016-12-12,104.32
2016-12-13,2016-12-13,104.04
2016-12-14,2016-12-14,102.82
2016-12-15,2016-12-15,104.68
2016-12-16,2016-12-16,103.31
2016-12-19,2016-12-19,103.4
2016-12-20,2016-12-20,104.65
2016-12-21,2016-12-21,104.65
2016-12-22,2016-12-22,105.19
2016-12-23,2016-12-23,105.18
2016-12-27,2016-12-27,105.71
2016-12-28,2016-12-28,104.76
2016-12-29,2016-12-29,104.42
2016-12-30,2016-12-30,103.68
2017-01-03,2017-01-03,102.52
2017-01-04,2017-01-04,103.14
2017-01-05,2017-01-05,102.13
2017-01-06,2017-01-06,103.19
2017-01-09,2017-01-09,102.42
2017-01-10,2017-01-10,103.42
2017-01-11,2017-01-11,104.27
2017-01-12,2017-01-12,104.7
2017-01-13,2017-01-13,105.25
2017-01-17,2017-01-17,103.37
2017-01-18,2017-01-18,103.77
2017-01-19,2017-01-19,106.24
2017-01-20,2017-01-20,108.6
2017-01-23,2017-01-23,107.99
2017-01-24,2017-01-24,108.72
2017-01-25,2017-01-25,110.42
2017-01-26,2017-01-26,110.15
2017-01-27,2017-01-27,109.2
2017-01-30,2017-01-30,108.0
2017-01-31,2017-01-31,106.58
2017-02-01,2017-02-01,107.7
2017-02-02,2017-02-02,107.3
2017-02-03,2017-02-03,108.51
2017-02-06,2017-02-06,107.69
2017-02-07,2017-02-07,107.65
2017-02-08,2017-02-08,107.34
2017-02-09,2017-02-09,107.42
2017-02-10,2017-02-10,107.87
2017-02-13,2017-02-13,108.32
2017-02-14,2017-02-14,109.16
2017-02-15,2017-02-15,109.78
2017-02-16,2017-02-16,109.39
2017-02-17,2017-02-17,109.82
2017-02-21,2017-02-21,109.67
2017-02-22,2017-02-22,108.87
2017-02-23,2017-02-23,106.7
2017-02-24,2017-02-24,107.74
2017-02-27,2017-02-27,107.5
2017-02-28,2017-02-28,107.94
2017-03-01,2017-03-01,110.11
2017-03-02,2017-03-02,109.05
2017-03-03,2017-03-03,109.02
2017-03-06,2017-03-06,109.43
2017-03-07,2017-03-07,108.36
2017-03-08,2017-03-08,106.71
2017-03-09,2017-03-09,106.18
2017-03-10,2017-03-10,106.28
2017-03-13,2017-03-13,106.45
2017-03-14,2017-03-14,104.37
2017-03-15,2017-03-15,105.58
2017-03-16,2017-03-16,105.45
2017-03-17,2017-03-17,105.99
2017-03-20,2017-03-20,105.08
2017-03-21,2017-03-21,103.65
2017-03-22,2017-03-22,104.06
2017-03-23,2017-03-23,103.87
2017-03-24,2017-03-24,103.96
2017-03-27,2017-03-27,104.02
2017-03-28,2017-03-28,105.5
2017-03-29,2017-03-29,105.58
2017-03-30,2017-03-30,106.94
2017-03-31,2017-03-31,105.92
2017-04-03,2017-04-03,105.5
2017-04-04,2017-04-04,107.2
2017-04-05,2017-04-05,106.76
2017-04-06,2017-04-06,107.07
2017-04-07,2017-04-07,107.03
2017-04-10,2017-04-10,107.62
2017-04-11,2017-04-11,107.61
2017-04-12,2017-04-12,105.57
2017-04-13,2017-04-13,104.78
2017-04-17,2017-04-17,105.98
2017-04-18,2017-04-18,106.24
2017-04-19,2017-04-19,106.79
2017-04-20,2017-04-20,107.9
2017-04-21,2017-04-21,108.28
2017-04-24,2017-04-24,109.33
2017-04-25,2017-04-25,110.48
2017-04-26,2017-04-26,110.17
2017-04-27,2017-04-27,113.53
2017-04-28,2017-04-28,111.96
2017-05-01,2017-05-01,111.6
2017-05-02,2017-05-02,111.09
2017-05-03,2017-05-03,110.88
2017-05-04,2017-05-04,110.33
2017-05-05,2017-05-05,110.72
2017-05-08,2017-05-08,110.02
2017-05-09,2017-05-09,109.96
2017-05-10,2017-05-10,109.32
2017-05-11,2017-05-11,110.1
2017-05-12,2017-05-12,110.48
2017-05-15,2017-05-15,111.28
2017-05-16,2017-05-16,111.0
2017-05-17,2017-05-17,106.56
2017-05-18,2017-05-18,107.14
2017-05-19,2017-05-19,107.05
2017-05-22,2017-05-22,107.83
2017-05-23,2017-05-23,108.0
2017-05-24,2017-05-24,108.05
2017-05-25,2017-05-25,109.7
2017-05-26,2017-05-26,110.57
2017-05-30,2017-05-30,110.81
2017-05-31,2017-05-31,110.3
2017-06-01,2017-06-01,110.59
2017-06-02,2017-06-02,111.2
2017-06-05,2017-06-05,110.19
2017-06-06,2017-06-06,108.96
2017-06-07,2017-06-07,109.11
2017-06-08,2017-06-08,109.84
2017-06-09,2017-06-09,109.75
2017-06-12,2017-06-12,110.13
2017-06-13,2017-06-13,111.54
2017-06-14,2017-06-14,109.8
2017-06-15,2017-06-15,110.67
2017-06-16,2017-06-16,111.38
2017-06-19,2017-06-19,111.83
2017-06-20,2017-06-20,108.35
2017-06-21,2017-06-21,107.62
2017-06-22,2017-06-22,107.39
2017-06-23,2017-06-23,108.1
2017-06-26,2017-06-26,108.03
2017-06-27,2017-06-27,107.35
2017-06-28,2017-06-28,108.77
2017-06-29,2017-06-29,107.89
2017-06-30,2017-06-30,108.91
2017-07-03,2017-07-03,110.04
2017-07-05,2017-07-05,108.25
2017-07-06,2017-07-06,107.76
2017-07-07,2017-07-07,108.35
2017-07-10,2017-07-10,108.5
2017-07-11,2017-07-11,108.59
2017-07-12,2017-07-12,109.21
2017-07-13,2017-07-13,108.85
2017-07-14,2017-07-14,109.53
2017-07-17,2017-07-17,109.05
2017-07-18,2017-07-18,109.25
2017-07-19,2017-07-19,107.84
2017-07-20,2017-07-20,106.14
2017-07-21,2017-07-21,104.85
2017-07-24,2017-07-24,103.66
2017-07-25,2017-07-25,104.96
2017-07-26,2017-07-26,104.42
2017-07-27,2017-07-27,101.4
2017-07-28,2017-07-28,103.3
2017-07-31,2017-07-31,102.96
2017-08-01,2017-08-01,101.98
2017-08-02,2017-08-02,102.33
2017-08-03,2017-08-03,102.55
2017-08-04,2017-08-04,102.48
2017-08-07,2017-08-07,102.57
2017-08-08,2017-08-08,103.06
2017-08-09,2017-08-09,103.77
2017-08-10,2017-08-10,102.69
2017-08-11,2017-08-11,103.57
2017-08-14,2017-08-14,104.73
2017-08-15,2017-08-15,104.85
2017-08-16,2017-08-16,105.85
2017-08-17,2017-08-17,103.18
2017-08-18,2017-08-18,103.9
2017-08-21,2017-08-21,104.31
2017-08-22,2017-08-22,106.21
2017-08-23,2017-08-23,105.04
2017-08-24,2017-08-24,104.57
2017-08-25,2017-08-25,105.25
2017-08-28,2017-08-28,104.55
2017-08-29,2017-08-29,104.97
2017-08-30,2017-08-30,104.94
2017-08-31,2017-08-31,105.3
2017-09-01,2017-09-01,105.47
2017-09-05,2017-09-05,104.1
2017-09-06,2017-09-06,105.01
2017-09-07,2017-09-07,105.49
2017-09-08,2017-09-08,107.21
2017-09-11,2017-09-11,108.1
2017-09-12,2017-09-12,108.48
2017-09-13,2017-09-13,108.66
2017-09-14,2017-09-14,110.86
2017-09-15,2017-09-15,113.4
2017-09-18,2017-09-18,112.03
2017-09-19,2017-09-19,113.0
2017-09-20,2017-09-20,115.0
2017-09-21,2017-09-21,115.44
2017-09-22,2017-09-22,115.34
2017-09-25,2017-09-25,115.79
2017-09-26,2017-09-26,115.43
2017-09-27,2017-09-27,116.64
2017-09-28,2017-09-28,115.97
2017-09-29,2017-09-29,115.97
2017-10-02,2017-10-02,115.26
2017-10-03,2017-10-03,114.89
2017-10-04,2017-10-04,113.77
2017-10-05,2017-10-05,114.02
2017-10-06,2017-10-06,113.95
2017-10-09,2017-10-09,113.88
2017-10-10,2017-10-10,112.63
2017-10-11,2017-10-11,113.05
2017-10-12,2017-10-12,113.69
2017-10-13,2017-10-13,112.28
2017-10-16,2017-10-16,112.09
2017-10-17,2017-10-17,110.57
2017-10-18,2017-10-18,110.38
2017-10-19,2017-10-19,112.01
2017-10-20,2017-10-20,112.99
2017-10-23,2017-10-23,113.19
2017-10-24,2017-10-24,112.9
2017-10-25,2017-10-25,110.27
2017-10-26,2017-10-26,116.47
2017-10-27,2017-10-27,117.08
2017-10-30,2017-10-30,116.37
2017-10-31,2017-10-31,115.79
2017-11-01,2017-11-01,117.0
2017-11-02,2017-11-02,118.39
2017-11-03,2017-11-03,117.18
2017-11-06,2017-11-06,117.33
2017-11-07,2017-11-07,117.04
2017-11-08,2017-11-08,117.8
2017-11-09,2017-11-09,117.07
2017-11-10,2017-11-10,116.7
2017-11-13,2017-11-13,116.48
2017-11-14,2017-11-14,116.23
2017-11-15,2017-11-15,115.7
2017-11-16,2017-11-16,116.57
2017-11-17,2017-11-17,115.63
2017-11-20,2017-11-20,116.01
2017-11-21,2017-11-21,117.12
2017-11-22,2017-11-22,117.86
2017-11-24,2017-11-24,118.25
2017-11-27,2017-11-27,117.16
2017-11-28,2017-11-28,118.8
2017-11-29,2017-11-29,122.94
2017-11-30,2017-11-30,126.5
2017-12-01,2017-12-01,124.62
2017-12-04,2017-12-04,130.08
2017-12-05,2017-12-05,128.01
2017-12-06,2017-12-06,127.95
2017-12-07,2017-12-07,128.46
2017-12-08,2017-12-08,129.11
2017-12-11,2017-12-11,129.05
2017-12-12,2017-12-12,130.7
2017-12-13,2017-12-13,130.31
2017-12-14,2017-12-14,129.17
2017-12-15,2017-12-15,130.6
2017-12-18,2017-12-18,132.47
2017-12-19,2017-12-19,133.24
2017-12-20,2017-12-20,134.68
2017-12-21,2017-12-21,133.73
2017-12-22,2017-12-22,134.47
2017-12-26,2017-12-26,134.65
2017-12-27,2017-12-27,136.32
2017-12-28,2017-12-28,135.12
2017-12-29,2017-12-29,134.1
2018-01-02,2018-01-02,135.78
2018-01-03,2018-01-03,136.54
2018-01-04,2018-01-04,135.8
2018-01-05,2018-01-05,137.53
2018-01-08,2018-01-08,139.44
2018-01-09,2018-01-09,141.0
2018-01-10,2018-01-10,139.7
2018-01-11,2018-01-11,140.35
2018-01-12,2018-01-12,141.17
2018-01-16,2018-01-16,140.31
2018-01-17,2018-01-17,140.46
2018-01-18,2018-01-18,140.43
2018-01-19,2018-01-19,141.25
2018-01-22,2018-01-22,141.97
2018-01-23,2018-01-23,141.36
2018-01-24,2018-01-24,141.19
2018-01-25,2018-01-25,133.6
2018-01-26,2018-01-26,134.23
2018-01-29,2018-01-29,136.05
2018-01-30,2018-01-30,135.36
2018-01-31,2018-01-31,133.5
2018-02-01,2018-02-01,132.38
2018-02-02,2018-02-02,129.36
2018-02-05,2018-02-05,124.14
2018-02-06,2018-02-06,131.15
2018-02-07,2018-02-07,128.96
2018-02-08,2018-02-08,124.86
2018-02-09,2018-02-09,127.28
2018-02-12,2018-02-12,128.64
2018-02-13,2018-02-13,128.3
2018-02-14,2018-02-14,133.19
2018-02-15,2018-02-15,133.89
2018-02-16,2018-02-16,134.27
